team_name,quarter_label,metric_name,metric_value,metric_unit,source_system,coverage_status,note,last_refresh_utc
EDU,2025-YTD,Jira Card Churn %,38.32,percent,Jira,Yes (partial),"Year-to-date portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-10T00:04:52.036Z
EDU,2025-YTD,Jira Card Churn %,38.32,percent,Jira,Yes (partial),"Year-to-date portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-10T00:04:52.036Z
EDU,2025-YTD,Jira Card Churn %,38.32,percent,Jira,Yes (partial),"Year-to-date portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-10T00:04:52.036Z
EDU,2026-Q1,Actual Cycle Time (weeks),1.27,weeks,Jira,Yes (partial),Portfolio rollup weighted by completed items across all in-scope teams.,2026-06-10T00:04:52.036Z
EDU,2026-Q1,Average Velocity (points per sprint),18.12,points,Jira,Yes (partial),Portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-06-10T00:04:52.036Z
EDU,2026-Q1,Flow-based Cycle Time Proxy (weeks),3.32,weeks,Jira,Yes (partial),Portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-06-10T00:04:52.036Z
EDU,2026-Q1,Jira Card Churn %,22.95,percent,Jira,Yes (partial),"Portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-10T00:04:52.036Z
EDU,2026-Q2,Actual Cycle Time (weeks),1.46,weeks,Jira,Yes (partial),Portfolio rollup weighted by completed items across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-Q2,Average Velocity (points per sprint),15.56,points,Jira,Yes (partial),Portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-Q2,Flow-based Cycle Time Proxy (weeks),3.84,weeks,Jira,Yes (partial),Portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-Q2,Jira Card Churn %,22.96,percent,Jira,Yes (partial),"Portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-25T19:44:57.731Z
EDU,2026-YTD,Actual Cycle Time (weeks),1.37,weeks,Jira,Yes (partial),Year-to-date portfolio rollup weighted by completed items across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-YTD,Average Velocity (points per sprint),16.79,points,Jira,Yes (partial),Year-to-date portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-YTD,Flow-based Cycle Time Proxy (weeks),3.58,weeks,Jira,Yes (partial),Year-to-date portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-06-25T19:44:57.731Z
EDU,2026-YTD,Jira Card Churn %,22.96,percent,Jira,Yes (partial),"Year-to-date portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-25T19:44:57.731Z
Team ASAP,2025-Q1,Actual Cycle Time (weeks),0.84,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1,Average Velocity (points per sprint),14.17,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1,Flow-based Cycle Time Proxy (weeks),1.35,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1,Jira Card Churn %,91.53,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S1,Actual Cycle Time (weeks),1.17,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q1 (7 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S1,Average Velocity (points per sprint),15,points,Jira,Yes (partial),Sprint 1 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S1,Flow-based Cycle Time Proxy (weeks),1.39,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S1,Jira Card Churn %,81.82,percent,Jira,Yes (partial),Sprint 1 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S2,Actual Cycle Time (weeks),0.69,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q1 (7 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S2,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Sprint 2 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S2,Flow-based Cycle Time Proxy (weeks),1.55,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S2,Jira Card Churn %,142.86,percent,Jira,Yes (partial),Sprint 2 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S3,Actual Cycle Time (weeks),1.03,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q1 (3 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S3,Average Velocity (points per sprint),7,points,Jira,Yes (partial),Sprint 3 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S3,Flow-based Cycle Time Proxy (weeks),2.9,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S3,Jira Card Churn %,66.67,percent,Jira,Yes (partial),Sprint 3 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S4,Actual Cycle Time (weeks),0.38,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q1 (11 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S4,Average Velocity (points per sprint),19,points,Jira,Yes (partial),Sprint 4 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S4,Flow-based Cycle Time Proxy (weeks),1.01,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S4,Jira Card Churn %,130,percent,Jira,Yes (partial),Sprint 4 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S5,Actual Cycle Time (weeks),1.22,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q1 (9 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S5,Average Velocity (points per sprint),22,points,Jira,Yes (partial),Sprint 5 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S5,Flow-based Cycle Time Proxy (weeks),0.98,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S5,Jira Card Churn %,46.15,percent,Jira,Yes (partial),Sprint 5 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S6,Actual Cycle Time (weeks),0.64,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q1 (4 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S6,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Sprint 6 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S6,Flow-based Cycle Time Proxy (weeks),1.49,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q1-S6,Jira Card Churn %,133.33,percent,Jira,Yes (partial),Sprint 6 of 2025-Q1.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2,Actual Cycle Time (weeks),0.98,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2,Flow-based Cycle Time Proxy (weeks),1.73,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2,Jira Card Churn %,80.77,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S1,Actual Cycle Time (weeks),0.5,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q2 (5 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S1,Average Velocity (points per sprint),3,points,Jira,Yes (partial),Sprint 1 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S1,Flow-based Cycle Time Proxy (weeks),2.92,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S1,Jira Card Churn %,125,percent,Jira,Yes (partial),Sprint 1 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S2,Actual Cycle Time (weeks),1.76,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q2 (7 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S2,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Sprint 2 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S2,Flow-based Cycle Time Proxy (weeks),1.52,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S2,Jira Card Churn %,90.91,percent,Jira,Yes (partial),Sprint 2 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S3,Actual Cycle Time (weeks),1.86,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q2 (1 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S3,Average Velocity (points per sprint),5,points,Jira,Yes (partial),Sprint 3 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S3,Flow-based Cycle Time Proxy (weeks),4.89,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S3,Jira Card Churn %,57.14,percent,Jira,Yes (partial),Sprint 3 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S4,Actual Cycle Time (weeks),0.93,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q2 (10 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S4,Average Velocity (points per sprint),21,points,Jira,Yes (partial),Sprint 4 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S4,Flow-based Cycle Time Proxy (weeks),0.72,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S4,Jira Card Churn %,41.67,percent,Jira,Yes (partial),Sprint 4 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S5,Actual Cycle Time (weeks),0.49,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q2 (2 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S5,Average Velocity (points per sprint),3,points,Jira,Yes (partial),Sprint 5 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S5,Flow-based Cycle Time Proxy (weeks),5.13,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S5,Jira Card Churn %,83.33,percent,Jira,Yes (partial),Sprint 5 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S6,Actual Cycle Time (weeks),0.85,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q2 (9 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S6,Average Velocity (points per sprint),23,points,Jira,Yes (partial),Sprint 6 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S6,Flow-based Cycle Time Proxy (weeks),0.88,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q2-S6,Jira Card Churn %,100,percent,Jira,Yes (partial),Sprint 6 of 2025-Q2.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3,Actual Cycle Time (weeks),0.92,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3,Average Velocity (points per sprint),13.67,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3,Flow-based Cycle Time Proxy (weeks),1.4,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3,Jira Card Churn %,80,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S1,Actual Cycle Time (weeks),1,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q3 (5 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S1,Average Velocity (points per sprint),16,points,Jira,Yes (partial),Sprint 1 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S1,Flow-based Cycle Time Proxy (weeks),2.51,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S1,Jira Card Churn %,53.33,percent,Jira,Yes (partial),Sprint 1 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S2,Actual Cycle Time (weeks),0.86,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q3 (8 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S2,Average Velocity (points per sprint),13,points,Jira,Yes (partial),Sprint 2 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S2,Flow-based Cycle Time Proxy (weeks),1.06,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S2,Jira Card Churn %,166.67,percent,Jira,Yes (partial),Sprint 2 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S3,Actual Cycle Time (weeks),0.6,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q3 (7 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S3,Average Velocity (points per sprint),12,points,Jira,Yes (partial),Sprint 3 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S3,Flow-based Cycle Time Proxy (weeks),1,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q3-S3,Jira Card Churn %,66.67,percent,Jira,Yes (partial),Sprint 3 of 2025-Q3.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4,Actual Cycle Time (weeks),0.79,weeks,Jira,Yes (partial),Average completed-item cycle time from the configured team start point to the Jira Done category.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4,Average Velocity (points per sprint),9.83,points,Jira,Yes (partial),Average completed story points per sprint across the quarter.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4,Flow-based Cycle Time Proxy (weeks),1.34,weeks,Jira,Yes (partial),Proxy metric based on average WIP cards and completed cards per sprint.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4,Jira Card Churn %,39.29,percent,Jira,Yes (partial),"Calculated from removed, re-estimated, and backward-move events after sprint start.",2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S1,Actual Cycle Time (weeks),0.87,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q4 (8 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S1,Average Velocity (points per sprint),13,points,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S1,Flow-based Cycle Time Proxy (weeks),0.79,weeks,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S1,Jira Card Churn %,14.29,percent,Jira,Yes (partial),Sprint 1 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S2,Actual Cycle Time (weeks),0.64,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q4 (11 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S2,Average Velocity (points per sprint),18,points,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S2,Flow-based Cycle Time Proxy (weeks),0.8,weeks,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S2,Jira Card Churn %,72.73,percent,Jira,Yes (partial),Sprint 2 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S3,Actual Cycle Time (weeks),0.23,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q4 (2 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S3,Average Velocity (points per sprint),5,points,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S3,Flow-based Cycle Time Proxy (weeks),5.43,weeks,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S3,Jira Card Churn %,10,percent,Jira,Yes (partial),Sprint 3 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S4,Actual Cycle Time (weeks),0.5,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q4 (7 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S4,Average Velocity (points per sprint),11,points,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S4,Flow-based Cycle Time Proxy (weeks),1.42,weeks,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S4,Jira Card Churn %,100,percent,Jira,Yes (partial),Sprint 4 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S5,Actual Cycle Time (weeks),1.52,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q4 (4 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S5,Average Velocity (points per sprint),6,points,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S5,Flow-based Cycle Time Proxy (weeks),1.58,weeks,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S5,Jira Card Churn %,16.67,percent,Jira,Yes (partial),Sprint 5 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S6,Actual Cycle Time (weeks),0.76,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q4 (2 items).,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S6,Average Velocity (points per sprint),6,points,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S6,Flow-based Cycle Time Proxy (weeks),1.61,weeks,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-Q4-S6,Jira Card Churn %,28.57,percent,Jira,Yes (partial),Sprint 6 of 2025-Q4.,2026-06-10T00:04:52.036Z
Team ASAP,2025-YTD,Actual Cycle Time (weeks),0.88,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-06-10T00:04:52.036Z
Team ASAP,2025-YTD,Actual Cycle Time (weeks),0.88,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-06-10T00:04:52.036Z
Team ASAP,2025-YTD,Actual Cycle Time (weeks),0.88,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-06-10T00:04:52.036Z
Team ASAP,2025-YTD,Actual Cycle Time (weeks),0.88,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-06-10T00:04:52.036Z
Team ASAP,2025-YTD,Actual Cycle Time (weeks),0.88,weeks,Jira,Yes (partial),Year-to-date rollup weighted by completed items across available quarters.,2026-06-10T00:04:52.036Z
